firstName,middleName,lastName,DOB,gender,guardianName,guardianPhone,guardianAddress,guardianEmail,guardianRelationship,classId,sectionId,sectionName,academicYearId,admissionDate,nationality,createParentPortal
Asha,Osman,Barre,2016-05-25,Female,Osman Barre,+252610001741,House 1741 Hodan District Mogadishu,guardian1741@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdullahi,Bashir,Barre,2015-06-26,Male,Muna Barre,+252610001742,House 1742 Waberi District Mogadishu,guardian1742@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Khadija,Khalif,Barre,2016-07-27,Female,Mohamed Barre,+252610001743,House 1743 Hamar Weyne District Mogadishu,guardian1743@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Bashir,Hassan,Barre,2015-08-28,Male,Asha Barre,+252610001744,House 1744 Yaqshid District Mogadishu,guardian1744@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hibo,Ismail,Barre,2016-09-01,Female,Farah Barre,+252610001745,House 1745 Karaan District Mogadishu,guardian1745@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mahad,Mahad,Barre,2015-10-02,Male,Amal Barre,+252610001746,House 1746 Wadajir District Mogadishu,guardian1746@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Rahma,Abshir,Barre,2016-11-03,Female,Yusuf Barre,+252610001747,House 1747 Dharkenley District Mogadishu,guardian1747@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Adan,Aden,Barre,2015-12-04,Male,Nasteho Barre,+252610001748,House 1748 Shangani District Mogadishu,guardian1748@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ifrah,Ahmed,Barre,2016-01-05,Female,Bashir Barre,+252610001749,House 1749 Bondhere District Mogadishu,guardian1749@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Farah,Warsame,Barre,2015-02-06,Male,Khadija Barre,+252610001750,House 1750 Daynile District Mogadishu,guardian1750@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sumaya,Daud,Barre,2016-03-07,Female,Hassan Barre,+252610001751,House 1751 Hodan District Mogadishu,guardian1751@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Jama,Guled,Barre,2015-04-08,Male,Rahma Barre,+252610001752,House 1752 Waberi District Mogadishu,guardian1752@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muna,Yusuf,Barre,2016-05-09,Female,Warsame Barre,+252610001753,House 1753 Hamar Weyne District Mogadishu,guardian1753@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Osman,Jama,Barre,2015-06-10,Male,Hawa Barre,+252610001754,House 1754 Yaqshid District Mogadishu,guardian1754@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ruqiya,Said,Barre,2016-07-11,Female,Ibrahim Barre,+252610001755,House 1755 Karaan District Mogadishu,guardian1755@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Said,Shire,Barre,2015-08-12,Male,Hibo Barre,+252610001756,House 1756 Wadajir District Mogadishu,guardian1756@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Luul,Abdi,Barre,2016-09-13,Female,Daud Barre,+252610001757,House 1757 Dharkenley District Mogadishu,guardian1757@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muse,Nur,Barre,2015-10-14,Male,Fadumo Barre,+252610001758,House 1758 Shangani District Mogadishu,guardian1758@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amal,Adan,Barre,2016-11-15,Female,Mahad Barre,+252610001759,House 1759 Bondhere District Mogadishu,guardian1759@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Warsame,Liban,Barre,2015-12-16,Male,Luul Barre,+252610001760,House 1760 Daynile District Mogadishu,guardian1760@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Ali,Rage,2016-01-17,Female,Abdullahi Rage,+252610001761,House 1761 Hodan District Mogadishu,guardian1761@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Ibrahim,Rage,2015-02-18,Male,Halima Rage,+252610001762,House 1762 Waberi District Mogadishu,guardian1762@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Abdullahi,Rage,2016-03-19,Female,Jama Rage,+252610001763,House 1763 Hamar Weyne District Mogadishu,guardian1763@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Samatar,Rage,2015-04-20,Male,Ruqiya Rage,+252610001764,House 1764 Yaqshid District Mogadishu,guardian1764@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Elmi,Rage,2016-05-21,Female,Ahmed Rage,+252610001765,House 1765 Karaan District Mogadishu,guardian1765@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Mohamed,Rage,2015-06-22,Male,Deqa Rage,+252610001766,House 1766 Wadajir District Mogadishu,guardian1766@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Farah,Rage,2016-07-23,Female,Adan Rage,+252610001767,House 1767 Dharkenley District Mogadishu,guardian1767@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Muse,Rage,2015-08-24,Male,Ikram Rage,+252610001768,House 1768 Shangani District Mogadishu,guardian1768@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Roble,Rage,2016-09-25,Female,Ali Rage,+252610001769,House 1769 Bondhere District Mogadishu,guardian1769@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Omar,Rage,2015-10-26,Male,Yasmin Rage,+252610001770,House 1770 Daynile District Mogadishu,guardian1770@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Osman,Rage,2016-11-27,Female,Muse Rage,+252610001771,House 1771 Hodan District Mogadishu,guardian1771@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Bashir,Rage,2015-12-28,Male,Khadra Rage,+252610001772,House 1772 Waberi District Mogadishu,guardian1772@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Khalif,Rage,2016-01-01,Female,Omar Rage,+252610001773,House 1773 Hamar Weyne District Mogadishu,guardian1773@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Hassan,Rage,2015-02-02,Male,Ifrah Rage,+252610001774,House 1774 Yaqshid District Mogadishu,guardian1774@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Ismail,Rage,2016-03-03,Female,Said Rage,+252610001775,House 1775 Karaan District Mogadishu,guardian1775@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Mahad,Rage,2015-04-04,Male,Sahra Rage,+252610001776,House 1776 Wadajir District Mogadishu,guardian1776@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Abshir,Rage,2016-05-05,Female,Ismail Rage,+252610001777,House 1777 Dharkenley District Mogadishu,guardian1777@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Aden,Rage,2015-06-06,Male,Sumaya Rage,+252610001778,House 1778 Shangani District Mogadishu,guardian1778@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Ahmed,Rage,2016-07-07,Female,Samatar Rage,+252610001779,House 1779 Bondhere District Mogadishu,guardian1779@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Warsame,Rage,2015-08-08,Male,Maryan Rage,+252610001780,House 1780 Daynile District Mogadishu,guardian1780@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Asha,Daud,Rage,2016-09-09,Female,Osman Rage,+252610001781,House 1781 Hodan District Mogadishu,guardian1781@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdullahi,Guled,Rage,2015-10-10,Male,Muna Rage,+252610001782,House 1782 Waberi District Mogadishu,guardian1782@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Khadija,Yusuf,Rage,2016-11-11,Female,Mohamed Rage,+252610001783,House 1783 Hamar Weyne District Mogadishu,guardian1783@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Bashir,Jama,Rage,2015-12-12,Male,Asha Rage,+252610001784,House 1784 Yaqshid District Mogadishu,guardian1784@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hibo,Said,Rage,2016-01-13,Female,Farah Rage,+252610001785,House 1785 Karaan District Mogadishu,guardian1785@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mahad,Shire,Rage,2015-02-14,Male,Amal Rage,+252610001786,House 1786 Wadajir District Mogadishu,guardian1786@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Rahma,Abdi,Rage,2016-03-15,Female,Yusuf Rage,+252610001787,House 1787 Dharkenley District Mogadishu,guardian1787@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Adan,Nur,Rage,2015-04-16,Male,Nasteho Rage,+252610001788,House 1788 Shangani District Mogadishu,guardian1788@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ifrah,Adan,Rage,2016-05-17,Female,Bashir Rage,+252610001789,House 1789 Bondhere District Mogadishu,guardian1789@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Farah,Liban,Rage,2015-06-18,Male,Khadija Rage,+252610001790,House 1790 Daynile District Mogadishu,guardian1790@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sumaya,Ali,Rage,2016-07-19,Female,Hassan Rage,+252610001791,House 1791 Hodan District Mogadishu,guardian1791@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Jama,Ibrahim,Rage,2015-08-20,Male,Rahma Rage,+252610001792,House 1792 Waberi District Mogadishu,guardian1792@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muna,Abdullahi,Rage,2016-09-21,Female,Warsame Rage,+252610001793,House 1793 Hamar Weyne District Mogadishu,guardian1793@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Osman,Samatar,Rage,2015-10-22,Male,Hawa Rage,+252610001794,House 1794 Yaqshid District Mogadishu,guardian1794@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ruqiya,Elmi,Rage,2016-11-23,Female,Ibrahim Rage,+252610001795,House 1795 Karaan District Mogadishu,guardian1795@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Said,Mohamed,Rage,2015-12-24,Male,Hibo Rage,+252610001796,House 1796 Wadajir District Mogadishu,guardian1796@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Luul,Farah,Rage,2016-01-25,Female,Daud Rage,+252610001797,House 1797 Dharkenley District Mogadishu,guardian1797@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muse,Muse,Rage,2015-02-26,Male,Fadumo Rage,+252610001798,House 1798 Shangani District Mogadishu,guardian1798@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amal,Roble,Rage,2016-03-27,Female,Mahad Rage,+252610001799,House 1799 Bondhere District Mogadishu,guardian1799@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Warsame,Omar,Rage,2015-04-28,Male,Luul Rage,+252610001800,House 1800 Daynile District Mogadishu,guardian1800@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Osman,Hashi,2016-05-01,Female,Abdullahi Hashi,+252610001801,House 1801 Hodan District Mogadishu,guardian1801@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Bashir,Hashi,2015-06-02,Male,Halima Hashi,+252610001802,House 1802 Waberi District Mogadishu,guardian1802@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Khalif,Hashi,2016-07-03,Female,Jama Hashi,+252610001803,House 1803 Hamar Weyne District Mogadishu,guardian1803@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Hassan,Hashi,2015-08-04,Male,Ruqiya Hashi,+252610001804,House 1804 Yaqshid District Mogadishu,guardian1804@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Ismail,Hashi,2016-09-05,Female,Ahmed Hashi,+252610001805,House 1805 Karaan District Mogadishu,guardian1805@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Mahad,Hashi,2015-10-06,Male,Deqa Hashi,+252610001806,House 1806 Wadajir District Mogadishu,guardian1806@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Abshir,Hashi,2016-11-07,Female,Adan Hashi,+252610001807,House 1807 Dharkenley District Mogadishu,guardian1807@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Aden,Hashi,2015-12-08,Male,Ikram Hashi,+252610001808,House 1808 Shangani District Mogadishu,guardian1808@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Ahmed,Hashi,2016-01-09,Female,Ali Hashi,+252610001809,House 1809 Bondhere District Mogadishu,guardian1809@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Warsame,Hashi,2015-02-10,Male,Yasmin Hashi,+252610001810,House 1810 Daynile District Mogadishu,guardian1810@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Daud,Hashi,2016-03-11,Female,Muse Hashi,+252610001811,House 1811 Hodan District Mogadishu,guardian1811@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Guled,Hashi,2015-04-12,Male,Khadra Hashi,+252610001812,House 1812 Waberi District Mogadishu,guardian1812@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Yusuf,Hashi,2016-05-13,Female,Omar Hashi,+252610001813,House 1813 Hamar Weyne District Mogadishu,guardian1813@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Jama,Hashi,2015-06-14,Male,Ifrah Hashi,+252610001814,House 1814 Yaqshid District Mogadishu,guardian1814@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Said,Hashi,2016-07-15,Female,Said Hashi,+252610001815,House 1815 Karaan District Mogadishu,guardian1815@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Shire,Hashi,2015-08-16,Male,Sahra Hashi,+252610001816,House 1816 Wadajir District Mogadishu,guardian1816@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Abdi,Hashi,2016-09-17,Female,Ismail Hashi,+252610001817,House 1817 Dharkenley District Mogadishu,guardian1817@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Nur,Hashi,2015-10-18,Male,Sumaya Hashi,+252610001818,House 1818 Shangani District Mogadishu,guardian1818@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Deqa,Adan,Hashi,2016-11-19,Female,Samatar Hashi,+252610001819,House 1819 Bondhere District Mogadishu,guardian1819@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Zakariya,Liban,Hashi,2015-12-20,Male,Maryan Hashi,+252610001820,House 1820 Daynile District Mogadishu,guardian1820@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Asha,Ali,Hashi,2016-01-21,Female,Osman Hashi,+252610001821,House 1821 Hodan District Mogadishu,guardian1821@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdullahi,Ibrahim,Hashi,2015-02-22,Male,Muna Hashi,+252610001822,House 1822 Waberi District Mogadishu,guardian1822@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Khadija,Abdullahi,Hashi,2016-03-23,Female,Mohamed Hashi,+252610001823,House 1823 Hamar Weyne District Mogadishu,guardian1823@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Bashir,Samatar,Hashi,2015-04-24,Male,Asha Hashi,+252610001824,House 1824 Yaqshid District Mogadishu,guardian1824@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hibo,Elmi,Hashi,2016-05-25,Female,Farah Hashi,+252610001825,House 1825 Karaan District Mogadishu,guardian1825@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mahad,Mohamed,Hashi,2015-06-26,Male,Amal Hashi,+252610001826,House 1826 Wadajir District Mogadishu,guardian1826@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Rahma,Farah,Hashi,2016-07-27,Female,Yusuf Hashi,+252610001827,House 1827 Dharkenley District Mogadishu,guardian1827@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Adan,Muse,Hashi,2015-08-28,Male,Nasteho Hashi,+252610001828,House 1828 Shangani District Mogadishu,guardian1828@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ifrah,Roble,Hashi,2016-09-01,Female,Bashir Hashi,+252610001829,House 1829 Bondhere District Mogadishu,guardian1829@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Farah,Omar,Hashi,2015-10-02,Male,Khadija Hashi,+252610001830,House 1830 Daynile District Mogadishu,guardian1830@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sumaya,Osman,Hashi,2016-11-03,Female,Hassan Hashi,+252610001831,House 1831 Hodan District Mogadishu,guardian1831@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Jama,Bashir,Hashi,2015-12-04,Male,Rahma Hashi,+252610001832,House 1832 Waberi District Mogadishu,guardian1832@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muna,Khalif,Hashi,2016-01-05,Female,Warsame Hashi,+252610001833,House 1833 Hamar Weyne District Mogadishu,guardian1833@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Osman,Hassan,Hashi,2015-02-06,Male,Hawa Hashi,+252610001834,House 1834 Yaqshid District Mogadishu,guardian1834@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ruqiya,Ismail,Hashi,2016-03-07,Female,Ibrahim Hashi,+252610001835,House 1835 Karaan District Mogadishu,guardian1835@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Said,Mahad,Hashi,2015-04-08,Male,Hibo Hashi,+252610001836,House 1836 Wadajir District Mogadishu,guardian1836@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Luul,Abshir,Hashi,2016-05-09,Female,Daud Hashi,+252610001837,House 1837 Dharkenley District Mogadishu,guardian1837@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Muse,Aden,Hashi,2015-06-10,Male,Fadumo Hashi,+252610001838,House 1838 Shangani District Mogadishu,guardian1838@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amal,Ahmed,Hashi,2016-07-11,Female,Mahad Hashi,+252610001839,House 1839 Bondhere District Mogadishu,guardian1839@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Warsame,Warsame,Hashi,2015-08-12,Male,Luul Hashi,+252610001840,House 1840 Daynile District Mogadishu,guardian1840@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Amina,Daud,Sugule,2016-09-13,Female,Abdullahi Sugule,+252610001841,House 1841 Hodan District Mogadishu,guardian1841@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ahmed,Guled,Sugule,2015-10-14,Male,Halima Sugule,+252610001842,House 1842 Waberi District Mogadishu,guardian1842@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hodan,Yusuf,Sugule,2016-11-15,Female,Jama Sugule,+252610001843,House 1843 Hamar Weyne District Mogadishu,guardian1843@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Mohamed,Jama,Sugule,2015-12-16,Male,Ruqiya Sugule,+252610001844,House 1844 Yaqshid District Mogadishu,guardian1844@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Sahra,Said,Sugule,2016-01-17,Female,Ahmed Sugule,+252610001845,House 1845 Karaan District Mogadishu,guardian1845@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Abdi,Shire,Sugule,2015-02-18,Male,Deqa Sugule,+252610001846,House 1846 Wadajir District Mogadishu,guardian1846@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Fadumo,Abdi,Sugule,2016-03-19,Female,Adan Sugule,+252610001847,House 1847 Dharkenley District Mogadishu,guardian1847@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yusuf,Nur,Sugule,2015-04-20,Male,Ikram Sugule,+252610001848,House 1848 Shangani District Mogadishu,guardian1848@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Maryan,Adan,Sugule,2016-05-21,Female,Ali Sugule,+252610001849,House 1849 Bondhere District Mogadishu,guardian1849@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Hassan,Liban,Sugule,2015-06-22,Male,Yasmin Sugule,+252610001850,House 1850 Daynile District Mogadishu,guardian1850@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Halima,Ali,Sugule,2016-07-23,Female,Muse Sugule,+252610001851,House 1851 Hodan District Mogadishu,guardian1851@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Omar,Ibrahim,Sugule,2015-08-24,Male,Khadra Sugule,+252610001852,House 1852 Waberi District Mogadishu,guardian1852@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Yasmin,Abdullahi,Sugule,2016-09-25,Female,Omar Sugule,+252610001853,House 1853 Hamar Weyne District Mogadishu,guardian1853@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ali,Samatar,Sugule,2015-10-26,Male,Ifrah Sugule,+252610001854,House 1854 Yaqshid District Mogadishu,guardian1854@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ikram,Elmi,Sugule,2016-11-27,Female,Said Sugule,+252610001855,House 1855 Karaan District Mogadishu,guardian1855@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ismail,Mohamed,Sugule,2015-12-28,Male,Sahra Sugule,+252610001856,House 1856 Wadajir District Mogadishu,guardian1856@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Nasteho,Farah,Sugule,2016-01-01,Female,Ismail Sugule,+252610001857,House 1857 Dharkenley District Mogadishu,guardian1857@example.com,Mother,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
Ibrahim,Muse,Sugule,2015-02-02,Male,Sumaya Sugule,+252610001858,House 1858 Shangani District Mogadishu,guardian1858@example.com,Father,6a76266d63e146a4e41f6870,,,6a7621e463e146a4e41f6852,2026-08-07,Somali,false
